gene,total,detected,mean,detection_rate,n_cells,first_decile_library,last_decile_library
ISG20L2,23398.0,17372,0.5199555555555555,0.38604444444444447,45000,14743.567777777778,14897.587333333333
RRNAD1,6838.0,6214,0.15195555555555557,0.1380888888888889,45000,14743.567777777778,14897.587333333333
MRPL24,29017.0,19750,0.6448222222222222,0.4388888888888889,45000,14743.567777777778,14897.587333333333
HDGF,107371.0,38091,2.386022222222222,0.8464666666666667,45000,14743.567777777778,14897.587333333333
PRCC,29666.0,20947,0.6592444444444444,0.4654888888888889,45000,14743.567777777778,14897.587333333333
SH2D2A,3531.0,2913,0.07846666666666667,0.06473333333333334,45000,14743.567777777778,14897.587333333333
NTRK1,2873.0,2453,0.06384444444444444,0.054511111111111114,45000,14743.567777777778,14897.587333333333
INSRR,26.0,25,0.0005777777777777778,0.0005555555555555556,45000,14743.567777777778,14897.587333333333
PEAR1,1277.0,1228,0.028377777777777776,0.02728888888888889,45000,14743.567777777778,14897.587333333333
LRRC71,134.0,123,0.002977777777777778,0.0027333333333333333,45000,14743.567777777778,14897.587333333333
ARHGEF11,1192.0,1172,0.026488888888888888,0.026044444444444443,45000,14743.567777777778,14897.587333333333
ETV3L,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
ETV3,2402.0,2314,0.05337777777777778,0.05142222222222222,45000,14743.567777777778,14897.587333333333
RP11-71G12.1,13.0,13,0.0002888888888888889,0.0002888888888888889,45000,14743.567777777778,14897.587333333333
RP11-85G21.1,19.0,19,0.0004222222222222222,0.0004222222222222222,45000,14743.567777777778,14897.587333333333
RP11-85G21.3,15627.0,12136,0.34726666666666667,0.26968888888888887,45000,14743.567777777778,14897.587333333333
RP11-85G21.2,28.0,28,0.0006222222222222223,0.0006222222222222223,45000,14743.567777777778,14897.587333333333
FCRL5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FCRL4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FCRL3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-367J7.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FCRL2,28.0,20,0.0006222222222222223,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
FCRL1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CD5L,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KIRREL,1710.0,1671,0.038,0.03713333333333333,45000,14743.567777777778,14897.587333333333
RP11-404O13.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CD1D,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-404O13.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CD1A,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CD1C,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CD1B,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CD1E,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10T2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10K2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10K1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-144L1.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10R2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR6Y1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR6P1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10X1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10Z1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SPTA1,822.0,798,0.018266666666666667,0.017733333333333334,45000,14743.567777777778,14897.587333333333
OR6K2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR6K3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR6K6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR6N1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR6N2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MNDA,151.0,106,0.0033555555555555556,0.0023555555555555556,45000,14743.567777777778,14897.587333333333
PYHIN1,23.0,23,0.0005111111111111112,0.0005111111111111112,45000,14743.567777777778,14897.587333333333
IFI16,52.0,47,0.0011555555555555555,0.0010444444444444444,45000,14743.567777777778,14897.587333333333
AIM2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CADM3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CADM3-AS1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ACKR1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
FCER1A,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10J3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-550P17.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10J1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-180D21.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OR10J5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
APCS,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CRP,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
DUSP23,35403.0,23067,0.7867333333333333,0.5126,45000,14743.567777777778,14897.587333333333
FCRL6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SLAMF8,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C1orf204,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
VSIG8,9.0,9,0.0002,0.0002,45000,14743.567777777778,14897.587333333333
RP11-190A12.7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-190A12.8,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CFAP45,165.0,164,0.0036666666666666666,0.0036444444444444445,45000,14743.567777777778,14897.587333333333
TAGLN2,148633.0,40030,3.3029555555555556,0.8895555555555555,45000,14743.567777777778,14897.587333333333
IGSF9,32.0,31,0.0007111111111111111,0.0006888888888888888,45000,14743.567777777778,14897.587333333333
SLAMF9,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LINC01133,48.0,48,0.0010666666666666667,0.0010666666666666667,45000,14743.567777777778,14897.587333333333
PIGM,6686.0,6123,0.14857777777777778,0.13606666666666667,45000,14743.567777777778,14897.587333333333
KCNJ10,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
RP11-536C5.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
KCNJ9,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
IGSF8,1979.0,1927,0.043977777777777775,0.04282222222222222,45000,14743.567777777778,14897.587333333333
ATP1A2,13.0,13,0.0002888888888888889,0.0002888888888888889,45000,14743.567777777778,14897.587333333333
ATP1A4,80.0,80,0.0017777777777777779,0.0017777777777777779,45000,14743.567777777778,14897.587333333333
CASQ1,53.0,47,0.0011777777777777778,0.0010444444444444444,45000,14743.567777777778,14897.587333333333
RP11-536C5.7,49.0,49,0.0010888888888888888,0.0010888888888888888,45000,14743.567777777778,14897.587333333333
PEA15,9913.0,8632,0.2202888888888889,0.19182222222222223,45000,14743.567777777778,14897.587333333333
DCAF8,13963.0,11644,0.3102888888888889,0.25875555555555557,45000,14743.567777777778,14897.587333333333
RP11-574F21.3,36.0,36,0.0008,0.0008,45000,14743.567777777778,14897.587333333333
RP11-574F21.2,284.0,282,0.006311111111111111,0.006266666666666667,45000,14743.567777777778,14897.587333333333
PEX19,11436.0,9857,0.2541333333333333,0.21904444444444446,45000,14743.567777777778,14897.587333333333
COPA,24714.0,18386,0.5492,0.40857777777777776,45000,14743.567777777778,14897.587333333333
NCSTN,14198.0,11820,0.31551111111111113,0.26266666666666666,45000,14743.567777777778,14897.587333333333
NHLH1,343.0,330,0.007622222222222222,0.007333333333333333,45000,14743.567777777778,14897.587333333333
VANGL2,4512.0,4233,0.10026666666666667,0.09406666666666667,45000,14743.567777777778,14897.587333333333
SLAMF6,50.0,49,0.0011111111111111111,0.0010888888888888888,45000,14743.567777777778,14897.587333333333
RP11-528G1.2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CD84,1663.0,1252,0.036955555555555554,0.027822222222222224,45000,14743.567777777778,14897.587333333333
SLAMF1,72.0,70,0.0016,0.0015555555555555555,45000,14743.567777777778,14897.587333333333
RP11-404F10.2,45.0,45,0.001,0.001,45000,14743.567777777778,14897.587333333333
CD48,1467.0,798,0.0326,0.017733333333333334,45000,14743.567777777778,14897.587333333333
SLAMF7,153.0,149,0.0034,0.003311111111111111,45000,14743.567777777778,14897.587333333333
LY9,32.0,28,0.0007111111111111111,0.0006222222222222223,45000,14743.567777777778,14897.587333333333
CD244,216.0,205,0.0048,0.004555555555555556,45000,14743.567777777778,14897.587333333333
ITLN1,87.0,79,0.0019333333333333333,0.0017555555555555556,45000,14743.567777777778,14897.587333333333
RP11-312J18.6,17.0,14,0.00037777777777777777,0.0003111111111111111,45000,14743.567777777778,14897.587333333333
RP11-544M22.1,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
ITLN2,150.0,143,0.0033333333333333335,0.0031777777777777776,45000,14743.567777777778,14897.587333333333
F11R,12047.0,10324,0.2677111111111111,0.22942222222222222,45000,14743.567777777778,14897.587333333333
RP11-544M22.13,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TSTD1,88.0,86,0.0019555555555555554,0.001911111111111111,45000,14743.567777777778,14897.587333333333
USF1,823.0,814,0.01828888888888889,0.01808888888888889,45000,14743.567777777778,14897.587333333333
ARHGAP30,396.0,373,0.0088,0.008288888888888889,45000,14743.567777777778,14897.587333333333
AL591806.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PVRL4,23.0,22,0.0005111111111111112,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
RP11-544M22.8,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
KLHDC9,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PFDN2,193939.0,41672,4.309755555555555,0.9260444444444444,45000,14743.567777777778,14897.587333333333
NIT1,6288.0,5749,0.13973333333333332,0.12775555555555557,45000,14743.567777777778,14897.587333333333
DEDD,8544.0,7665,0.18986666666666666,0.17033333333333334,45000,14743.567777777778,14897.587333333333
UFC1,131548.0,40369,2.923288888888889,0.8970888888888889,45000,14743.567777777778,14897.587333333333
RP11-297K8.2,274.0,273,0.0060888888888888885,0.006066666666666666,45000,14743.567777777778,14897.587333333333
USP21,5082.0,4778,0.11293333333333333,0.10617777777777777,45000,14743.567777777778,14897.587333333333
PPOX,16330.0,12990,0.36288888888888887,0.2886666666666667,45000,14743.567777777778,14897.587333333333
B4GALT3,33902.0,22589,0.7533777777777778,0.5019777777777777,45000,14743.567777777778,14897.587333333333
ADAMTS4,126.0,126,0.0028,0.0028,45000,14743.567777777778,14897.587333333333
NDUFS2,34692.0,22516,0.7709333333333334,0.5003555555555556,45000,14743.567777777778,14897.587333333333
FCER1G,35115.0,20803,0.7803333333333333,0.4622888888888889,45000,14743.567777777778,14897.587333333333
APOA2,113.0,111,0.002511111111111111,0.0024666666666666665,45000,14743.567777777778,14897.587333333333
TOMM40L,8192.0,7328,0.18204444444444445,0.16284444444444446,45000,14743.567777777778,14897.587333333333
NR1I3,99.0,99,0.0022,0.0022,45000,14743.567777777778,14897.587333333333
PCP4L1,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
MPZ,3174.0,3023,0.07053333333333334,0.06717777777777778,45000,14743.567777777778,14897.587333333333
SDHC,87441.0,36104,1.9431333333333334,0.8023111111111111,45000,14743.567777777778,14897.587333333333
CFAP126,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
FCGR2A,10351.0,8366,0.2300222222222222,0.1859111111111111,45000,14743.567777777778,14897.587333333333
HSPA6,152.0,124,0.0033777777777777777,0.0027555555555555554,45000,14743.567777777778,14897.587333333333
FCGR3A,11.0,11,0.00024444444444444443,0.00024444444444444443,45000,14743.567777777778,14897.587333333333
RP11-5K23.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FCGR3B,24.0,24,0.0005333333333333334,0.0005333333333333334,45000,14743.567777777778,14897.587333333333
FCGR2B,32.0,32,0.0007111111111111111,0.0007111111111111111,45000,14743.567777777778,14897.587333333333
RP11-25K21.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FCRLA,19.0,17,0.0004222222222222222,0.00037777777777777777,45000,14743.567777777778,14897.587333333333
FCRLB,1512.0,1483,0.0336,0.03295555555555556,45000,14743.567777777778,14897.587333333333
DUSP12,16211.0,12976,0.3602444444444444,0.28835555555555553,45000,14743.567777777778,14897.587333333333
RP11-474I16.8,133.0,133,0.0029555555555555555,0.0029555555555555555,45000,14743.567777777778,14897.587333333333
ATF6,20201.0,15605,0.4489111111111111,0.3467777777777778,45000,14743.567777777778,14897.587333333333
OLFML2B,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-227F8.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
NOS1AP,149.0,139,0.003311111111111111,0.003088888888888889,45000,14743.567777777778,14897.587333333333
RP11-565P22.2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-565P22.6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C1orf226,118.0,116,0.0026222222222222224,0.002577777777777778,45000,14743.567777777778,14897.587333333333
C1orf111,7.0,7,0.00015555555555555556,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
SH2D1B,103.0,99,0.002288888888888889,0.0022,45000,14743.567777777778,14897.587333333333
UHMK1,22561.0,17022,0.5013555555555556,0.37826666666666664,45000,14743.567777777778,14897.587333333333
RP11-359K18.3,24.0,24,0.0005333333333333334,0.0005333333333333334,45000,14743.567777777778,14897.587333333333
UAP1,24416.0,17859,0.5425777777777778,0.39686666666666665,45000,14743.567777777778,14897.587333333333
DDR2,528.0,515,0.011733333333333333,0.011444444444444445,45000,14743.567777777778,14897.587333333333
HSD17B7,5617.0,5176,0.12482222222222222,0.11502222222222222,45000,14743.567777777778,14897.587333333333
CCDC190,20.0,20,0.00044444444444444447,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
RGS4,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RGS5,163.0,161,0.0036222222222222224,0.003577777777777778,45000,14743.567777777778,14897.587333333333
RP11-267N12.1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-77M5.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
NUF2,17144.0,12210,0.3809777777777778,0.2713333333333333,45000,14743.567777777778,14897.587333333333
PBX1,495.0,364,0.011,0.008088888888888889,45000,14743.567777777778,14897.587333333333
RP11-506O24.1,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
LMX1A,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-38C18.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-38C18.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RXRG,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-280O1.2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
LRRC52,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-306I1.2,27.0,27,0.0006,0.0006,45000,14743.567777777778,14897.587333333333
MGST3,54986.0,29470,1.2219111111111112,0.6548888888888889,45000,14743.567777777778,14897.587333333333
ALDH9A1,18265.0,14498,0.4058888888888889,0.3221777777777778,45000,14743.567777777778,14897.587333333333
RP11-466F5.10,24.0,24,0.0005333333333333334,0.0005333333333333334,45000,14743.567777777778,14897.587333333333
TMCO1,159647.0,41416,3.547711111111111,0.9203555555555556,45000,14743.567777777778,14897.587333333333
RP11-466F5.8,211.0,210,0.004688888888888889,0.004666666666666667,45000,14743.567777777778,14897.587333333333
UCK2,37298.0,22869,0.8288444444444445,0.5082,45000,14743.567777777778,14897.587333333333
RP11-525G13.2,34.0,34,0.0007555555555555555,0.0007555555555555555,45000,14743.567777777778,14897.587333333333
FAM78B,259.0,257,0.005755555555555555,0.005711111111111111,45000,14743.567777777778,14897.587333333333
RP11-375H19.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-479J7.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-479J7.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-276E17.2,496.0,485,0.011022222222222221,0.010777777777777778,45000,14743.567777777778,14897.587333333333
POGK,19291.0,15022,0.4286888888888889,0.33382222222222224,45000,14743.567777777778,14897.587333333333
TADA1,6222.0,5738,0.13826666666666668,0.1275111111111111,45000,14743.567777777778,14897.587333333333
ILDR2,457.0,448,0.010155555555555555,0.009955555555555556,45000,14743.567777777778,14897.587333333333
MAEL,18.0,13,0.0004,0.0002888888888888889,45000,14743.567777777778,14897.587333333333
RP11-102C16.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
GPA33,5.0,5,0.00011111111111111112,0.00011111111111111112,45000,14743.567777777778,14897.587333333333
DUSP27,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
LINC01363,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-277B15.3,3444.0,3241,0.07653333333333333,0.07202222222222222,45000,14743.567777777778,14897.587333333333
POU2F1,15450.0,12400,0.3433333333333333,0.27555555555555555,45000,14743.567777777778,14897.587333333333
CD247,12.0,12,0.0002666666666666667,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
RP11-104L21.3,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
CREG1,47666.0,27682,1.0592444444444444,0.6151555555555556,45000,14743.567777777778,14897.587333333333
RP3-455J7.4,937.0,910,0.02082222222222222,0.02022222222222222,45000,14743.567777777778,14897.587333333333
