gene,W_observed,S2,perturbation,target_gene
GORAB,0.020747196232387397,0.034671585689586615,ZNF326_pDS262,ZNF326
TOR3A,0.027123767457485216,0.04959304584674942,ZNF326_pDS262,ZNF326
ABL2,0.015691206435088194,0.007254881942253283,ZNF326_pDS262,ZNF326
RP11-533E19.7,0.006563689434229126,0.013679936581533483,ZNF326_pDS262,ZNF326
QSOX1,0.009419453491741399,0.019679359980821508,ZNF326_pDS262,ZNF326
KIAA1614,0.00025776026603105087,0.0041103093991511595,ZNF326_pDS262,ZNF326
RP11-46A10.4,0.000410623800364424,0.003604979820358673,ZNF326_pDS262,ZNF326
MR1,0.004601325668366779,0.02396701637938133,ZNF326_pDS262,ZNF326
IER5,0.014012170018184557,0.014532138244573162,ZNF326_pDS262,ZNF326
RNASEL,0.001071038714923684,0.008101184573951209,ZNF326_pDS262,ZNF326
RGS16,0.058553229926033436,0.09915005321079401,ZNF326_pDS262,ZNF326
RP11-317P15.4,0.00015196338572159886,0.008415910129231393,ZNF326_pDS262,ZNF326
LAMC1,0.00039258351233453233,0.0025491056770162394,ZNF326_pDS262,ZNF326
SWT1,0.005154338350283403,0.010323091200923316,ZNF326_pDS262,ZNF326
C1orf27,0.007575663995344625,0.0024182939807510513,ZNF326_pDS262,ZNF326
RP11-445P19.3,0.00033609905228271784,0.0024182939807510695,ZNF326_pDS262,ZNF326
RGS2,0.007452136489407036,0.025958358044072278,ZNF326_pDS262,ZNF326
ASPM,0.03916698244891737,0.03788660569843348,ZNF326_pDS262,ZNF326
ZBTB41,0.0016744829032163716,0.011227645844092728,ZNF326_pDS262,ZNF326
C1orf53,0.00990417634487126,0.01047927391658806,ZNF326_pDS262,ZNF326
IPO9-AS1,0.0023545303630921424,0.008101184573951186,ZNF326_pDS262,ZNF326
PTPN7,0.028848368680010977,0.030631723756180326,ZNF326_pDS262,ZNF326
PCAT6,0.007798639704431888,0.01730765791765885,ZNF326_pDS262,ZNF326
BTG2,0.008239294073251425,0.026405092983241066,ZNF326_pDS262,ZNF326
ATP2B4,0.003196055678607916,0.008756465558696526,ZNF326_pDS262,ZNF326
ZBED6,0.012856680067705713,0.02095854783317612,ZNF326_pDS262,ZNF326
ETNK2,0.002285425717106329,0.0072548819422532124,ZNF326_pDS262,ZNF326
PIK3C2B,0.002047282010886982,0.006448783948669556,ZNF326_pDS262,ZNF326
TMCC2,0.00017849251696087337,0.010259952436150294,ZNF326_pDS262,ZNF326
NUCKS1,0.04697357262048098,0.02821342977542915,ZNF326_pDS262,ZNF326
RP11-312O7.2,0.00043074452926748926,0.0036049798203587886,ZNF326_pDS262,ZNF326
RASSF5,0.01395254753683027,0.025656213612651888,ZNF326_pDS262,ZNF326
DYRK3,0.012154626330327017,0.03936697386127433,ZNF326_pDS262,ZNF326
CD55,0.04193200681704451,0.0540085655701073,ZNF326_pDS262,ZNF326
C1orf74,0.00715309062390838,0.00470031862311764,ZNF326_pDS262,ZNF326
NEK2,0.007534436128897248,0.00806097993583701,ZNF326_pDS262,ZNF326
DTL,0.0240887212649034,0.020152449839592138,ZNF326_pDS262,ZNF326
NENF,0.034654389755996134,0.03788660569843386,ZNF326_pDS262,ZNF326
ATF3,0.008647833746939056,0.006295826593136053,ZNF326_pDS262,ZNF326
FLVCR1-AS1,0.01231097805937299,0.022237203402689847,ZNF326_pDS262,ZNF326
VASH2,0.00022284498068126594,0.0024182939807510704,ZNF326_pDS262,ZNF326
RPS6KC1,0.006982280215918426,0.012118310047555519,ZNF326_pDS262,ZNF326
CENPF,0.043490537541071794,0.014077896236803113,ZNF326_pDS262,ZNF326
GPATCH2,0.013268833070081627,0.023708053243562715,ZNF326_pDS262,ZNF326
MARC2,0.00852672629378145,0.014077896236802782,ZNF326_pDS262,ZNF326
HLA-AS1,0.00024790138905532005,0.0025491056770162324,ZNF326_pDS262,ZNF326
DUSP10,0.0045594659412078785,0.004340970546148674,ZNF326_pDS262,ZNF326
TAF1A,0.0034344151504886572,0.008415910129231638,ZNF326_pDS262,ZNF326
RP11-378J18.8,0.0001278883629025175,0.00411030939915126,ZNF326_pDS262,ZNF326
DEGS1,0.020805968685668762,0.07174272142894852,ZNF326_pDS262,ZNF326
WDR26,0.006545224103938027,0.004836587961502231,ZNF326_pDS262,ZNF326
ENAH,0.00021588239346181183,0.00227998943025546,ZNF326_pDS262,ZNF326
RP11-396C23.4,0.0001866427129116786,0.0049033026711194075,ZNF326_pDS262,ZNF326
C1orf35,0.041937353437897985,0.0747761804126777,ZNF326_pDS262,ZNF326
GUK1,0.04138190238319046,0.028568185677885157,ZNF326_pDS262,ZNF326
OBSCN,0.005515596918514397,0.005161545600461757,ZNF326_pDS262,ZNF326
RP4-803J11.2,0.00043154851172420925,0.004030489967918362,ZNF326_pDS262,ZNF326
RP5-1068B5.3,0.00031244831718498927,0.002549105677016239,ZNF326_pDS262,ZNF326
GALNT2,0.03473798569292898,0.05562076155727483,ZNF326_pDS262,ZNF326
ARV1,0.010907651804377406,0.02189858337294038,ZNF326_pDS262,ZNF326
RP11-295G20.2,0.022622783856786625,0.06259079706187197,ZNF326_pDS262,ZNF326
IRF2BP2,0.013954674661218226,0.029563032603645803,ZNF326_pDS262,ZNF326
ARID4B,0.03445649535975355,0.0353582183996815,ZNF326_pDS262,ZNF326
ERO1LB,0.0005342073755161109,0.002279989430255641,ZNF326_pDS262,ZNF326
RP11-385F5.5,0.000286368313279872,0.004030489967918505,ZNF326_pDS262,ZNF326
ACTN2,0.017538634557623792,0.04230286760806051,ZNF326_pDS262,ZNF326
ZBTB18,0.00035061201697217376,0.0029064276489146764,ZNF326_pDS262,ZNF326
C1orf100,0.00035277430414242455,0.011456805095769605,ZNF326_pDS262,ZNF326
SMYD3,0.15504762766426788,0.19048489593271944,ZNF326_pDS262,ZNF326
C1orf229,0.006122164605581863,0.0123045518502504,ZNF326_pDS262,ZNF326
SH3YL1,0.008777120451392116,0.020551546995756148,ZNF326_pDS262,ZNF326
ID2,0.00010698104357220452,0.003323627172143915,ZNF326_pDS262,ZNF326
IAH1,0.00018525433574729315,0.0030161425121561073,ZNF326_pDS262,ZNF326
ADAM17,0.004606144244330901,0.013343296040377086,ZNF326_pDS262,ZNF326
RP11-214N9.1,0.002365268483891011,0.006498969794658008,ZNF326_pDS262,ZNF326
RP11-254F7.2,0.0010549181664987932,0.007299527790980127,ZNF326_pDS262,ZNF326
RP11-254F7.4,0.0017687745400099075,0.006498969794658055,ZNF326_pDS262,ZNF326
RRM2,0.019746039907318283,0.05769094158773917,ZNF326_pDS262,ZNF326
RN7SL832P,0.0060600058786582705,0.009740119115693984,ZNF326_pDS262,ZNF326
ATP6V1C2,0.002811489086708424,0.00829928679932956,ZNF326_pDS262,ZNF326
PQLC3,0.008650976989630615,0.00970670522951289,ZNF326_pDS262,ZNF326
AC096559.1,0.0050005285567606365,0.005812855297829353,ZNF326_pDS262,ZNF326
NBAS,0.028841967418280563,0.03788660569843348,ZNF326_pDS262,ZNF326
LINC00954,0.0005209571286518913,0.005098211354032722,ZNF326_pDS262,ZNF326
TTC32,0.02606034717271529,0.04111099767276826,ZNF326_pDS262,ZNF326
RHOB,0.011049496057972933,0.020551546995756176,ZNF326_pDS262,ZNF326
RP11-130L8.1,6.264860323026988e-05,0.00113999471512773,ZNF326_pDS262,ZNF326
PFN4,0.0002490306393668709,0.0018024899101792796,ZNF326_pDS262,ZNF326
CENPA,0.03734692360340015,0.02821342977542915,ZNF326_pDS262,ZNF326
FNDC4,0.0036441152331370247,0.008101184573951203,ZNF326_pDS262,ZNF326
FOSL2,0.0002322954046037499,0.00113999471512773,ZNF326_pDS262,ZNF326
PPP1CB,0.010292974073003421,0.009673175923004205,ZNF326_pDS262,ZNF326
YPEL5,0.006503543937240343,0.00901244955089663,ZNF326_pDS262,ZNF326
RP11-490M8.1,0.006856605853649536,0.009740119115693984,ZNF326_pDS262,ZNF326
HEATR5B,0.0017014696276415149,0.006981013403831305,ZNF326_pDS262,ZNF326
SRSF7,0.01831411320944831,0.018610217323109836,ZNF326_pDS262,ZNF326
KCNG3,0.0004966957674099954,0.005812855297829243,ZNF326_pDS262,ZNF326
PREPL,0.0023055100867854328,0.0033236271721440677,ZNF326_pDS262,ZNF326
PRKCE,0.005705014583792493,0.0074318562887793725,ZNF326_pDS262,ZNF326
SOCS5,0.01368709059303042,0.026244649240849495,ZNF326_pDS262,ZNF326
MSH6,0.009413732120138064,0.03305001773693125,ZNF326_pDS262,ZNF326
ACYP2,0.009722508140570456,0.013703665890922711,ZNF326_pDS262,ZNF326
RTN4,0.02596963377105205,0.010510231957199152,ZNF326_pDS262,ZNF326
RPS27A,0.02333143969174941,0.0378951802387036,ZNF326_pDS262,ZNF326
PUS10,0.002008770602977112,0.00227998943025546,ZNF326_pDS262,ZNF326
PEX13,0.01015674318479849,0.004030489967918505,ZNF326_pDS262,ZNF326
RP11-355B11.2,0.0004970429796230704,0.002549105677016228,ZNF326_pDS262,ZNF326
FAM161A,0.00831907530865423,0.010602563733358149,ZNF326_pDS262,ZNF326
AC009501.4,0.0004466106274335826,0.009190931225058539,ZNF326_pDS262,ZNF326
PELI1,0.004113878364010174,0.013751001665353632,ZNF326_pDS262,ZNF326
RP11-568N6.1,0.0006045008618683687,0.002906427648914621,ZNF326_pDS262,ZNF326
AFTPH,0.00872687915422096,0.01251400607469794,ZNF326_pDS262,ZNF326
RP11-474G23.3,0.002482810503459007,0.009119957721022379,ZNF326_pDS262,ZNF326
APLF,0.00029823705734964253,0.004030489967918593,ZNF326_pDS262,ZNF326
ANTXR1,0.006489843275279886,0.009839679990410582,ZNF326_pDS262,ZNF326
AAK1,0.01568462546698526,0.023432368832331324,ZNF326_pDS262,ZNF326
MXD1,0.007470341659382549,0.015651591889417577,ZNF326_pDS262,ZNF326
AC016700.5,0.006294481993664379,0.004030489967918363,ZNF326_pDS262,ZNF326
MPHOSPH10,0.02223925786836131,0.012278118840451054,ZNF326_pDS262,ZNF326
EXOC6B,0.0005389999333965644,0.010964118086879544,ZNF326_pDS262,ZNF326
WDR54,0.013251104918257694,0.02294195109314631,ZNF326_pDS262,ZNF326
PCGF1,0.015942093615901817,0.028941051019437468,ZNF326_pDS262,ZNF326
TMSB10,0.07325864645762996,0.019109793669632467,ZNF326_pDS262,ZNF326
CAPG,0.026962096183043766,0.03949880168560093,ZNF326_pDS262,ZNF326
VAMP5,0.004168238592326103,0.004030489967918567,ZNF326_pDS262,ZNF326
RP11-301O19.1,0.0025558853369332902,0.002906427648914536,ZNF326_pDS262,ZNF326
AC062029.1,0.0007156527028823047,0.003323627172143914,ZNF326_pDS262,ZNF326
TEKT4,0.0101889787149614,0.02162987892215194,ZNF326_pDS262,ZNF326
ARID5A,0.017933865837637664,0.02483252871782115,ZNF326_pDS262,ZNF326
LMAN2L,0.005705284917907948,0.01013249466276824,ZNF326_pDS262,ZNF326
SEMA4C,0.009190126912275522,0.012091469903755257,ZNF326_pDS262,ZNF326
FAM178B,0.057906056588524074,0.15109983823526457,ZNF326_pDS262,ZNF326
LINC01125,0.00019340806617904792,0.002906427648914681,ZNF326_pDS262,ZNF326
MGAT4A,0.00028628153291423666,0.005699973575639012,ZNF326_pDS262,ZNF326
C2orf15,9.472317406082942e-05,0.0016121959871674531,ZNF326_pDS262,ZNF326
LYG1,0.003430565339920522,0.008568939211147548,ZNF326_pDS262,ZNF326
LONRF2,0.007282773551839151,0.019413410459025292,ZNF326_pDS262,ZNF326
IL18R1,0.0015930098030200895,0.005407469730537928,ZNF326_pDS262,ZNF326
SLC9A2,0.00035651467403875395,0.00161219598716738,ZNF326_pDS262,ZNF326
RP11-332H14.2,0.006574358385203471,0.0024182939807510513,ZNF326_pDS262,ZNF326
AC108868.6,0.0005025423596126859,0.006647254344288325,ZNF326_pDS262,ZNF326
SULT1C4,0.00024221955290179375,0.008719282946744077,ZNF326_pDS262,ZNF326
MIR4435-1HG,0.04557777102136304,0.07641366802924224,ZNF326_pDS262,ZNF326
RP11-181E10.3,0.00012780983108166897,0.002906427648914831,ZNF326_pDS262,ZNF326
TMEM87B,0.00728904227819935,0.014284092838942549,ZNF326_pDS262,ZNF326
SLC20A1,0.030559437970862136,0.015337060312980166,ZNF326_pDS262,ZNF326
NT5DC4,0.006666520378579986,0.01128537191017166,ZNF326_pDS262,ZNF326
PAX8,0.00044820372864208817,0.006548771057773879,ZNF326_pDS262,ZNF326
DPP10,0.007970074090263499,0.018818547141490713,ZNF326_pDS262,ZNF326
AC093901.1,0.00013396392644630153,0.006887304276272029,ZNF326_pDS262,ZNF326
RALB,0.010496734635570023,0.02128159770214583,ZNF326_pDS262,ZNF326
RP5-935K16.1,0.00646302934381911,0.008903643354362174,ZNF326_pDS262,ZNF326
HNMT,0.003058141821379687,0.004340970546148672,ZNF326_pDS262,ZNF326
SPOPL,0.001657730379777597,0.01211831004755535,ZNF326_pDS262,ZNF326
MMADHC,0.029258843462733365,0.06546786280926441,ZNF326_pDS262,ZNF326
RBM43,0.006858359236434417,0.014797992082120518,ZNF326_pDS262,ZNF326
NEB,0.000556575950765359,0.0008060979935835983,ZNF326_pDS262,ZNF326
AC009506.1,0.01394629303053591,0.029209236373379105,ZNF326_pDS262,ZNF326
PSMD14,0.04540396128703963,0.018417178260676566,ZNF326_pDS262,ZNF326
SCN9A,0.001270486306831263,0.004340970546148436,ZNF326_pDS262,ZNF326
LRP2,0.0002809001597327461,0.0032243919743349062,ZNF326_pDS262,ZNF326
SSB,0.024556569999180596,0.011285371910171723,ZNF326_pDS262,ZNF326
AC007405.4,0.0015249096001803697,0.016142099741951795,ZNF326_pDS262,ZNF326
GAD1,0.03488188662022355,0.05481466356369097,ZNF326_pDS262,ZNF326
AC068039.4,0.0004693549481361875,0.005868481974817898,ZNF326_pDS262,ZNF326
AC078883.3,0.00013582963116394063,0.0018024899101792796,ZNF326_pDS262,ZNF326
AC093818.1,0.0028787613776681833,0.004030489967918566,ZNF326_pDS262,ZNF326
CDCA7,0.015380678936904958,0.025795135794678098,ZNF326_pDS262,ZNF326
NFE2L2,0.015004225403182978,0.019346351846008667,ZNF326_pDS262,ZNF326
TTC30B,0.0001671437687634778,0.007209959640717347,ZNF326_pDS262,ZNF326
RP11-438L19.1,9.633130520328463e-05,0.005812855297829212,ZNF326_pDS262,ZNF326
AC008174.3,0.0008210605012351955,0.006139059420225518,ZNF326_pDS262,ZNF326
AC097500.2,8.425888916524884e-05,0.002549105677016239,ZNF326_pDS262,ZNF326
TFPI,0.012109047286006364,0.010844939350775481,ZNF326_pDS262,ZNF326
COL5A2,0.00012878417595378272,0.00822061879830256,ZNF326_pDS262,ZNF326
ANKAR,0.00032278404727105166,0.002549105677016239,ZNF326_pDS262,ZNF326
RP11-647K16.1,8.396187563065436e-05,0.0011399947151277292,ZNF326_pDS262,ZNF326
AC093388.3,0.005387457057380668,0.00822061879830231,ZNF326_pDS262,ZNF326
SDPR,0.0007340570323575176,0.0025491056770163083,ZNF326_pDS262,ZNF326
SLC39A10,0.008148408850637013,0.006448783948669556,ZNF326_pDS262,ZNF326
STK17B,0.0028799457212727838,0.014709908013358334,ZNF326_pDS262,ZNF326
AC020571.3,0.0018673920472721825,0.011983508189690647,ZNF326_pDS262,ZNF326
HSPD1,0.04544856583577191,0.03950702631904457,ZNF326_pDS262,ZNF326
HSPE1,0.021507242730472758,0.03555065796690725,ZNF326_pDS262,ZNF326
KCTD18,0.008194915738326319,0.009190931225058416,ZNF326_pDS262,ZNF326
SGOL2,0.018555150755269357,0.030642328473048548,ZNF326_pDS262,ZNF326
RP11-469M7.1,0.0006435821052804436,0.010510231957199731,ZNF326_pDS262,ZNF326
CLK1,0.012356832546651837,0.02820191173870682,ZNF326_pDS262,ZNF326
CFLAR,0.022179855075265306,0.056426859550858424,ZNF326_pDS262,ZNF326
CASP8,0.01645394098592977,0.03386571077555118,ZNF326_pDS262,ZNF326
STRADB,0.021277606804322835,0.030853657380534145,ZNF326_pDS262,ZNF326
RP11-686O6.2,0.0038092945156132105,0.005098211354032456,ZNF326_pDS262,ZNF326
ABI2,0.021803264972651386,0.02176464582675959,ZNF326_pDS262,ZNF326
CREB1,0.016325220965888787,0.02320946370535625,ZNF326_pDS262,ZNF326
AC096772.6,0.000284573599850971,0.005098211354032535,ZNF326_pDS262,ZNF326
PTH2R,0.005987175463607887,0.007647317031048685,ZNF326_pDS262,ZNF326
KANSL1L,0.00029753089970412306,0.001139994715127907,ZNF326_pDS262,ZNF326
MREG,0.0018107222213345588,0.0011399947151277308,ZNF326_pDS262,ZNF326
RP11-566E18.3,0.00054773381743342,0.005699973575638994,ZNF326_pDS262,ZNF326
IGFBP2,0.019179984663541524,0.0314584841389481,ZNF326_pDS262,ZNF326
C2orf62,7.673552870591868e-05,0.0016121959871673805,ZNF326_pDS262,ZNF326
RP11-378A13.2,0.005958854711851053,0.0126174293712553,ZNF326_pDS262,ZNF326
RQCD1,0.00895298521012323,0.00806097993583701,ZNF326_pDS262,ZNF326
STK36,0.006960718070841727,0.012997939589315817,ZNF326_pDS262,ZNF326
FEV,0.014753355529514291,0.03064232847304845,ZNF326_pDS262,ZNF326
PTPRN,0.0069785836099491225,0.008220618798302309,ZNF326_pDS262,ZNF326
GMPPA,0.09342736874928072,0.12075606236873525,ZNF326_pDS262,ZNF326
INHA,0.0011618703316066278,0.005756691127569775,ZNF326_pDS262,ZNF326
RP11-16P6.1,0.00023505706968564118,0.009706705229512903,ZNF326_pDS262,ZNF326
NCL,0.040199954383185056,0.006498969794657546,ZNF326_pDS262,ZNF326
PTMA,0.03870392950189973,0.004836587961502103,ZNF326_pDS262,ZNF326
PER2,0.0007082933577894334,0.0032243919743349062,ZNF326_pDS262,ZNF326
ANO7,0.004025221359097102,0.005098211354032478,ZNF326_pDS262,ZNF326
NEU4,0.0001485276682806806,0.0032243919743346495,ZNF326_pDS262,ZNF326
ITPR1,0.016057153367980043,0.022002193335402806,ZNF326_pDS262,ZNF326
BHLHE40-AS1,0.00011581375141353969,0.0036049798203587713,ZNF326_pDS262,ZNF326
BHLHE40,0.058967761661832166,0.1152720130824679,ZNF326_pDS262,ZNF326
SETD5-AS1,0.032084246975524026,0.06787517428773891,ZNF326_pDS262,ZNF326
PRRT3,0.0014466136841608367,0.0036049798203585583,ZNF326_pDS262,ZNF326
IRAK2,0.0006816165641787183,0.0016121959871674531,ZNF326_pDS262,ZNF326
GHRL,8.087186122249121e-05,0.004700318623117935,ZNF326_pDS262,ZNF326
GHRLOS,0.0006560084051091798,0.005407469730537953,ZNF326_pDS262,ZNF326
FBLN2,0.0006968434224105879,0.005098211354032478,ZNF326_pDS262,ZNF326
LSM3,0.07131579357738524,0.013703665890922775,ZNF326_pDS262,ZNF326
SH3BP5-AS1,0.0003542601732377262,0.004030489967918505,ZNF326_pDS262,ZNF326
ANKRD28,0.014271971132601606,0.01550560449792505,ZNF326_pDS262,ZNF326
KAT2B,0.002723589983898746,0.0011399947151277273,ZNF326_pDS262,ZNF326
UBE2E1-AS1,4.343512476797837e-05,0.0016121959871674531,ZNF326_pDS262,ZNF326
RP11-317L10.1,0.005123127951179273,0.007647317031048716,ZNF326_pDS262,ZNF326
SLC4A7,0.017476208922293346,0.02804016244717887,ZNF326_pDS262,ZNF326
GPD1L,0.0006148465748608025,0.0016121959871674531,ZNF326_pDS262,ZNF326
CMTM6,0.0924919222447517,0.005642685955085894,ZNF326_pDS262,ZNF326
DYNC1LI1,0.03189848674690468,0.04543561884028741,ZNF326_pDS262,ZNF326
TMPPE,0.00022901915187960775,0.003604979820358542,ZNF326_pDS262,ZNF326
RP11-129K12.4,0.00014884042657776553,0.0016121959871674531,ZNF326_pDS262,ZNF326
RP11-259K5.2,0.0008612977324735114,0.006139059420225641,ZNF326_pDS262,ZNF326
TTC21A,0.00018721687454101058,0.0016121959871674531,ZNF326_pDS262,ZNF326
CSRNP1,0.006996783060407916,0.007939144513119096,ZNF326_pDS262,ZNF326
EIF1B,0.03729336864579744,0.07651564361024132,ZNF326_pDS262,ZNF326
RP4-613B23.1,0.0002651554437468462,0.0018024899101792787,ZNF326_pDS262,ZNF326
CCDC13,0.00017283084364614257,0.004700318623117638,ZNF326_pDS262,ZNF326
ACKR2,0.0004750426286322887,0.011983508189690645,ZNF326_pDS262,ZNF326
SNRK,0.004127617505987428,0.008681941092297205,ZNF326_pDS262,ZNF326
LINC00694,0.003613701254845302,0.01372735418153473,ZNF326_pDS262,ZNF326
CDCP1,0.0009050232726325605,0.004030489967918362,ZNF326_pDS262,ZNF326
TMEM158,0.0068182614106783584,0.00845442708162766,ZNF326_pDS262,ZNF326
SACM1L,0.00633539000546793,0.004110309399151215,ZNF326_pDS262,ZNF326
FYCO1,0.0020209082221555505,0.004559978860511282,ZNF326_pDS262,ZNF326
CCRL2,0.005961016559598311,0.006139059420225418,ZNF326_pDS262,ZNF326
LRRC2,0.0009767938164142998,0.005098211354032537,ZNF326_pDS262,ZNF326
CSPG5,0.0012762389932160709,0.007431856288779445,ZNF326_pDS262,ZNF326
COL7A1,0.00011936845299442039,0.0018024899101793872,ZNF326_pDS262,ZNF326
IP6K2,0.01595548933062608,0.049409270031549,ZNF326_pDS262,ZNF326
PRKAR2A-AS1,0.000651468469142554,0.002549105677016228,ZNF326_pDS262,ZNF326
KLHDC8B,0.008510827375183624,0.027982168253869857,ZNF326_pDS262,ZNF326
FAM212A,0.009687458040998204,0.008568939211147384,ZNF326_pDS262,ZNF326
UBA7,0.0056318680648476775,0.01299793958931611,ZNF326_pDS262,ZNF326
MANF,0.03382629223740085,0.026710930063086457,ZNF326_pDS262,ZNF326
PPM1M,0.006728431612416854,0.017004655803354234,ZNF326_pDS262,ZNF326
ARHGEF3,0.0062820963327846506,0.009673175923004205,ZNF326_pDS262,ZNF326
ARF4,0.03163039621963051,0.13080911570113307,ZNF326_pDS262,ZNF326
PSMD6-AS2,0.0002235570299674005,0.007299527790980337,ZNF326_pDS262,ZNF326
MAGI1,0.00024672706411031485,0.003323627172143914,ZNF326_pDS262,ZNF326
EOGT,0.0018110234245863868,0.00360497982035854,ZNF326_pDS262,ZNF326
LMOD3,0.0002943147889840045,0.005699973575639099,ZNF326_pDS262,ZNF326
RYBP,0.008878578529100432,0.009673175923004462,ZNF326_pDS262,ZNF326
GXYLT2,0.003631446388566047,0.003323627172144001,ZNF326_pDS262,ZNF326
PPP4R2,0.021884079698742415,0.03160274260209206,ZNF326_pDS262,ZNF326
ZNF654,0.00069924797562715,0.007209959640717346,ZNF326_pDS262,ZNF326
CRYBG3,0.005712095547507377,0.008681941092297347,ZNF326_pDS262,ZNF326
FILIP1L,0.00912321276343561,0.018239915442044584,ZNF326_pDS262,ZNF326
TMEM45A,9.592657806833853e-05,0.004340970546148912,ZNF326_pDS262,ZNF326
TRMT10C,0.02293854069610339,0.04539985120596343,ZNF326_pDS262,ZNF326
CD47,0.025155325228223772,0.03421883609092923,ZNF326_pDS262,ZNF326
CD96,0.0002501818011581036,0.005467222591219748,ZNF326_pDS262,ZNF326
C3orf52,0.00028136419166309597,0.002906427648914621,ZNF326_pDS262,ZNF326
KIAA2018,0.0017973738242503814,0.004340970546148648,ZNF326_pDS262,ZNF326
CD80,8.381579642655117e-05,0.002549105677016228,ZNF326_pDS262,ZNF326
MYLK-AS1,0.009945760919442588,0.022927785021346236,ZNF326_pDS262,ZNF326
KALRN,0.0026050146423620916,0.011456805095769443,ZNF326_pDS262,ZNF326
KLF15,0.007266955045657937,0.01139994715127769,ZNF326_pDS262,ZNF326
RP11-723O4.9,0.00012795571089594345,0.0034199841453833708,ZNF326_pDS262,ZNF326
RP11-434H6.7,0.00046029491611002896,0.009190931225058539,ZNF326_pDS262,ZNF326
HMCES,0.010838562183098512,0.014509763884506437,ZNF326_pDS262,ZNF326
H1FX,0.019069119763632136,0.016121959871673763,ZNF326_pDS262,ZNF326
TMCC1-AS1,0.02725283433281537,0.05403262283881481,ZNF326_pDS262,ZNF326
RP11-77P16.4,0.0007453488400145957,0.0025491056770164822,ZNF326_pDS262,ZNF326
NEK11,0.00026469542882746297,0.009190931225058539,ZNF326_pDS262,ZNF326
MSL2,0.01464159960442877,0.026795938921073716,ZNF326_pDS262,ZNF326
RP11-102M11.2,0.00020575569762874209,0.005161545600461757,ZNF326_pDS262,ZNF326
SLC35G2,0.01148782410858565,0.02631882173705319,ZNF326_pDS262,ZNF326
ZBTB38,0.005297713522550059,0.02213469352274331,ZNF326_pDS262,ZNF326
TFDP2,0.020695336646703956,0.03305984673870613,ZNF326_pDS262,ZNF326
TRPC1,0.007024003529612803,0.010964118086879244,ZNF326_pDS262,ZNF326
C3orf58,0.007259399715474118,0.023083133663194734,ZNF326_pDS262,ZNF326
RP11-538P18.2,0.0060129919757662175,0.012304551850250398,ZNF326_pDS262,ZNF326
TRIM59,0.00657626137189827,0.012745528385081193,ZNF326_pDS262,ZNF326
RP11-16N11.2,0.00029512893204112275,0.007431856288779571,ZNF326_pDS262,ZNF326
SKIL,0.013490201205551266,0.03160274260209205,ZNF326_pDS262,ZNF326
CLDN11,0.00042560535667837663,0.006498969794658055,ZNF326_pDS262,ZNF326
RPL22L1,0.03160795879910597,0.021689878701550834,ZNF326_pDS262,ZNF326
TNIK,0.010343570558826443,0.007254881942253283,ZNF326_pDS262,ZNF326
FNDC3B,0.006491809989128387,0.02437030351446874,ZNF326_pDS262,ZNF326
TNFSF10,0.007669207249363544,0.01598027009399537,ZNF326_pDS262,ZNF326
RP11-114M1.1,0.0002607182693121627,0.00113999471512773,ZNF326_pDS262,ZNF326
KCNMB3,0.0013079366953795332,0.007431856288779385,ZNF326_pDS262,ZNF326
MFN1,0.005061422939336285,0.006295826593136093,ZNF326_pDS262,ZNF326
