gene,S2,p_value_perm,target
LINC01317,0.15856896490034644,0.13432835820895522,KLF1
EIF2AK2,0.15437641754723166,0.6965174129353234,KLF1
HNRNPLL,0.09750203516772372,0.8557213930348259,KLF1
PPM1B,0.3204915970215785,0.6119402985074627,KLF1
AC016722.4,0.1342809615032566,0.004975124378109453,KLF1
FBXO11,0.1310954341950595,0.36318407960199006,KLF1
RP11-191L17.1,0.34574220581696147,0.7164179104477612,KLF1
PSME4,0.5395003628223328,0.6417910447761194,KLF1
ACYP2,0.11416261134176531,0.373134328358209,KLF1
PPP4R3B,0.10574445111566412,0.8606965174129353,KLF1
FANCL,0.12167487789332138,0.8955223880597015,KLF1
PUS10,0.10740550360600302,0.9900497512437811,KLF1
TMEM17,0.1662276750521957,0.6368159203980099,KLF1
AC008074.4,0.38428282973203715,0.32338308457711445,KLF1
CEP68,0.11159977516061384,0.9552238805970149,KLF1
SPRED2,0.13592729976575313,0.9054726368159204,KLF1
AC012370.3,0.35069760812475964,0.07960199004975124,KLF1
MEIS1,0.3599379654436581,0.6616915422885572,KLF1
MCEE,0.31461879559613,0.8756218905472637,KLF1
RP11-434P11.2,0.11006604479734214,0.9900497512437811,KLF1
RTKN,0.21814221405141593,0.24378109452736318,KLF1
RP11-355F16.1,0.4029022879800724,0.26865671641791045,KLF1
LRRTM4,0.2593159852264653,0.9950248756218906,KLF1
VAMP8,0.41865144826639605,0.31343283582089554,KLF1
FOXI3,0.10070526069906939,0.7412935323383084,KLF1
IGKV4-1,0.12428482374466526,0.8855721393034826,KLF1
IGKV2-23,0.16108804748051506,0.373134328358209,KLF1
IGKV1-27,0.25171142385384165,0.19900497512437812,KLF1
IGKV2-38,0.1426360430918422,0.9701492537313433,KLF1
IGKV1D-35,0.21818899643390102,0.43781094527363185,KLF1
IGKV1D-16,0.22990585715443076,0.3034825870646766,KLF1
MRPS5,0.393482231146212,0.527363184079602,KLF1
RP11-440D17.4,0.14682345761333618,0.48756218905472637,KLF1
CIAO1,0.24582613098454154,0.6567164179104478,KLF1
ARID5A,0.3574359197663972,0.7064676616915423,KLF1
FER1L5,0.11583055808811746,0.5174129353233831,KLF1
AC159540.1,0.46899216840553437,0.3283582089552239,KLF1
AC092667.2,0.13256375312112795,0.8656716417910447,KLF1
PDCL3,0.3969471953087435,0.5323383084577115,KLF1
AC092168.3,0.1736784724813865,0.8109452736318408,KLF1
IL18R1,0.3666379622524383,0.5771144278606966,KLF1
AC096554.1,0.26847804000036607,0.43283582089552236,KLF1
FHL2,0.17619526020940038,0.07462686567164178,KLF1
AC108938.5,0.16108804748051456,0.29850746268656714,KLF1
ZC3H6,0.11076091711783562,0.05970149253731343,KLF1
DPP10-AS3,0.22486005388770036,0.11940298507462686,KLF1
DDX18,0.12503016670040545,0.13432835820895522,KLF1
RP11-98C1.2,0.08641468135485428,0.47761194029850745,KLF1
RALB,0.22652702930088328,0.5373134328358209,KLF1
TSN,0.27267413748329505,0.3880597014925373,KLF1
CCDC115,0.1157910519213626,0.43283582089552236,KLF1
CFC1B,0.4891274736786458,0.6666666666666666,KLF1
AMER3,0.14609053125150073,0.30845771144278605,KLF1
PLEKHB2,0.10739567288852274,0.8059701492537313,KLF1
AJ239322.3,0.26099212921473414,0.6119402985074627,KLF1
AC016909.1,0.23576461681343847,0.6865671641791045,KLF1
AC010890.1,0.21059003468288776,0.8905472636815921,KLF1
AC114763.1,0.2786340111242681,0.9701492537313433,KLF1
RP11-570L15.2,0.21070698738679552,0.6766169154228856,KLF1
CTD-2252P21.1,0.2282034192087459,0.4626865671641791,KLF1
AC023128.1,0.17619326274585942,0.6119402985074627,KLF1
AC062032.1,0.3020552000287561,0.7761194029850746,KLF1
KIF5C,0.35908432546395835,0.2835820895522388,KLF1
AC016682.1,0.09901711703945891,0.8905472636815921,KLF1
AC023469.2,0.08565791706954852,0.7512437810945274,KLF1
AC023469.1,0.21654234902929542,0.3482587064676617,KLF1
RIF1,0.19885182431851595,0.39303482587064675,KLF1
RP11-546J1.1,0.3951699753394428,0.6417910447761194,KLF1
AC009506.1,0.3306135544929256,0.14925373134328357,KLF1
LY75,0.13766646608001543,0.22885572139303484,KLF1
ITGB6,0.49843524811824846,0.9253731343283582,KLF1
AC007556.3,0.21060507509739954,0.9054726368159204,KLF1
UBR3,0.14535875172692514,0.6069651741293532,KLF1
MYO3B,0.11074820643187198,0.3034825870646766,KLF1
DLX2,0.17706400765589023,0.9751243781094527,KLF1
SP9,0.11746284098697349,0.9253731343283582,KLF1
ATP5G3,0.11663295950167887,0.8955223880597015,KLF1
HOXD1,0.11428893665036859,0.1791044776119403,KLF1
PDE11A,0.15773892413082993,0.2885572139303483,KLF1
SESTD1,0.21480609202198198,0.263681592039801,KLF1
LINC01090,0.09571699995659627,0.4427860696517413,KLF1
NEMP2,0.3850915813146241,0.5870646766169154,KLF1
STAT1,0.12278056470576049,0.8059701492537313,KLF1
AC013401.2,0.11328681686397693,0.6467661691542289,KLF1
PCGEM1,0.12640470422225242,0.8258706467661692,KLF1
SLC39A10,0.207261403670541,0.24875621890547264,KLF1
RP11-107N15.1,0.512615245706952,0.5323383084577115,KLF1
DYTN,0.12335537117637954,0.6467661691542289,KLF1
FASTKD2,0.28280137906532765,0.5074626865671642,KLF1
RP11-95H11.1,0.4623024806172555,0.27860696517412936,KLF1
CPO,0.19648021675638647,0.6766169154228856,KLF1
AC079767.4,0.1787100826811543,0.4925373134328358,KLF1
CCNYL1,0.11242924436190177,0.9800995024875622,KLF1
CRYGD,0.11242924436190126,0.3582089552238806,KLF1
MAP2,0.49835898424549324,0.5124378109452736,KLF1
RP11-260M2.1,0.16620226639410182,0.15422885572139303,KLF1
AC093381.2,0.11242611397963222,0.5373134328358209,KLF1
SPAG16,0.13844145471614613,0.8059701492537313,KLF1
AC073284.4,0.4304387886077914,0.5572139303482587,KLF1
ATIC,0.15700763793768635,0.2935323383084577,KLF1
AC007557.5,0.16615990999636154,0.7114427860696517,KLF1
CTDSP1,0.09732862100615208,0.4975124378109453,KLF1
CDK5R2,0.13431240903565572,0.746268656716418,KLF1
CRYBA2,0.17620125246416057,0.900497512437811,KLF1
RESP18,0.14465976750388054,0.3582089552238806,KLF1
DES,0.6309160920963447,0.417910447761194,KLF1
ASIC4,0.11603698654493959,0.8606965174129353,KLF1
TMEM198,0.2399548954275136,0.6318407960199005,KLF1
INHA,0.12347229167049283,0.5522388059701493,KLF1
AC009955.8,0.14852982224442532,0.7412935323383084,KLF1
SLC4A3,0.11846825591769213,0.48756218905472637,KLF1
CUL3,0.1501816574618318,0.6517412935323383,KLF1
AC009410.1,0.5210104246095433,0.746268656716418,KLF1
FBXO36,0.23000992851035612,0.6766169154228856,KLF1
ALPP,0.10268823993745882,0.845771144278607,KLF1
EFHD1,0.14934270630331156,0.6069651741293532,KLF1
USP40,0.1703144966775432,0.2935323383084577,KLF1
AC096574.5,0.08503938071661858,0.9253731343283582,KLF1
ANO7,0.32553191482380683,0.06467661691542288,KLF1
GAL3ST2,0.15060054892193764,0.9402985074626866,KLF1
CHL1-AS1,0.09733946844235303,0.6069651741293532,KLF1
FANCD2OS,0.157732230492919,0.5323383084577115,KLF1
RP11-438J1.1,0.14525218016136082,0.8159203980099502,KLF1
AC093495.4,0.2961638069507642,0.43781094527363185,KLF1
FGD5-AS1,0.12586060551371533,0.029850746268656716,KLF1
RP11-320G10.1,0.08648388964724855,0.7562189054726368,KLF1
RP11-222K16.2,0.08479070278665549,0.7562189054726368,KLF1
SUSD5,0.1393435280616997,0.208955223880597,KLF1
DLEC1,0.10487889771540691,0.572139303482587,KLF1
ACAA1,0.2595588089269528,0.9950248756218906,KLF1
MYD88,0.12920253328784032,0.5572139303482587,KLF1
TTC21A,0.1317969281592936,0.7810945273631841,KLF1
CCDC13-AS1,0.13088586621593895,0.19402985074626866,KLF1
RP11-70C1.1,0.10656665511318368,0.6716417910447762,KLF1
RP11-272D20.2,0.11662088882019696,0.8905472636815921,KLF1
EXOSC7,0.14096070236336647,0.13930348258706468,KLF1
CCRL2,0.1519707621755071,0.8656716417910447,KLF1
TDGF1,0.26177442133799217,0.8756218905472637,KLF1
CCDC12,0.14934034968075496,0.8706467661691543,KLF1
KLHL18,0.14605921004646197,0.024875621890547265,KLF1
ZNF589,0.147671954856253,0.1791044776119403,KLF1
SHISA5,0.13177289297569694,0.12935323383084577,KLF1
TMEM89,0.1393435280616997,0.19402985074626866,KLF1
IP6K2,0.1066458868379674,0.8507462686567164,KLF1
QRICH1,0.26345229068440096,0.3482587064676617,KLF1
RP11-3B7.1,0.09160235776053696,0.8407960199004975,KLF1
GNAT1,0.294482293719814,0.39800995024875624,KLF1
HYAL2,0.33811313255441483,0.5621890547263682,KLF1
TMEM115,0.1703537541700663,0.5124378109452736,KLF1
GRM2,0.16864490998585363,0.25870646766169153,KLF1
ABHD14A,0.11077044917515103,0.9502487562189055,KLF1
POC1A,0.1317969281592936,0.6268656716417911,KLF1
GLYCTK,0.37922246530852677,0.5074626865671642,KLF1
DNAH1,0.3667723258594894,0.10945273631840796,KLF1
TMEM110,0.16025568138097723,0.6019900497512438,KLF1
RP11-894J14.5,0.36165574422398516,0.7114427860696517,KLF1
RP11-64C1.1,0.15606108910381056,0.43781094527363185,KLF1
WNT5A-AS1,0.1485298222444243,0.7860696517412935,KLF1
RP11-475O23.2,0.12419700895436407,0.29850746268656714,KLF1
PTPRG,0.27108581765358497,0.5024875621890548,KLF1
UBA3,0.1034156745796898,0.6567164179104478,KLF1
ARL6IP5,0.3171556851924595,0.472636815920398,KLF1
FRMD4B,0.12419417518540586,0.8507462686567164,KLF1
EIF4E3,0.3439828167221255,0.9203980099502488,KLF1
RP11-6B4.1,0.12845674169565863,0.08955223880597014,KLF1
RP11-451B8.1,0.10321128211179845,0.13432835820895522,KLF1
CLDND1,0.09152548433497794,0.48258706467661694,KLF1
CPOX,0.10824435409830724,0.900497512437811,KLF1
RP11-779P15.1,0.16864490998585363,0.08955223880597014,KLF1
COL8A1,0.39935769107793584,0.527363184079602,KLF1
FILIP1L,0.10997007647776333,0.7910447761194029,KLF1
ALCAM,0.3600191123753686,0.9502487562189055,KLF1
DPPA4,0.10238963219348485,0.9154228855721394,KLF1
RP11-119D18.1,0.20647882014175462,0.06467661691542288,KLF1
PVRL3,0.16873879343335652,0.4228855721393035,KLF1
CD200R1,0.1208710066828138,0.6467661691542289,KLF1
RP11-553L6.5,0.4262674460892149,0.27860696517412936,KLF1
RP11-197K3.1,0.510951066856915,0.46766169154228854,KLF1
RP11-384F7.1,0.11495216317091064,0.5920398009950248,KLF1
IGSF11,0.11834639178225465,0.6517412935323383,KLF1
IQCB1,0.11242924436190177,0.9701492537313433,KLF1
DTX3L,0.1728375079302852,0.7412935323383084,KLF1
PARP14,0.08761190894398314,0.9800995024875622,KLF1
RP11-67L2.2,0.13595836649625864,0.06467661691542288,KLF1
ALDH1L1-AS1,0.12674115006565195,0.24875621890547264,KLF1
RP11-71E19.1,0.23659313940880955,0.5422885572139303,KLF1
ZXDC,0.11838207231925416,0.5621890547263682,KLF1
ACAD9,0.24498860967471117,0.527363184079602,KLF1
ISY1,0.1468450293832814,0.39800995024875624,KLF1
H1FX-AS1,0.36414909186545796,0.6915422885572139,KLF1
ACKR4,0.21646919914370577,0.029850746268656716,KLF1
NPHP3-AS1,0.3339151485520559,0.3781094527363184,KLF1
RP11-91K8.5,0.12338675096442782,0.13432835820895522,KLF1
EPHB1,0.3842700077571581,0.5920398009950248,KLF1
PCCB,0.35069359391286403,0.9701492537313433,KLF1
NCK1,0.15356267732088502,0.21890547263681592,KLF1
RP11-461M2.2,0.084790702786656,0.9552238805970149,KLF1
PISRT1,0.12419700895436354,0.5920398009950248,KLF1
RBP1,0.09817829143194551,0.22388059701492538,KLF1
PXYLP1,0.39935680980781185,0.4975124378109453,KLF1
TRPC1,0.27435077017724074,0.40298507462686567,KLF1
RP11-80H8.3,0.14432851490757134,0.8059701492537313,KLF1
RP11-454C18.1,0.5277521857515456,0.8109452736318408,KLF1
RP11-292E2.1,0.33820055676597394,0.9353233830845771,KLF1
KCNAB1-AS2,0.12333254449758055,0.39303482587064675,KLF1
LINC00886,0.3070760760545809,0.3781094527363184,KLF1
MLF1,0.3104953561096061,0.6666666666666666,KLF1
RP11-774I5.1,0.16864490998585413,0.3582089552238806,KLF1
RP11-298O21.7,0.4010566890320815,0.7661691542288557,KLF1
RP11-368I23.3,0.4539062059485576,0.8805970149253731,KLF1
MYNN,0.11079904042682978,0.6616915422885572,KLF1
SEC62-AS1,0.10555790581974195,0.5124378109452736,KLF1
GPR160,0.0981747066472275,0.5920398009950248,KLF1
PHC3,0.1250892646588634,0.472636815920398,KLF1
RP11-408H1.3,0.24415398132894417,0.8756218905472637,KLF1
RP11-324C10.1,0.3674884212962868,0.7313432835820896,KLF1
DNAJC19,0.1360023655499697,0.03482587064676617,KLF1
RP11-329B9.5,0.2164626957353385,0.12935323383084577,KLF1
TMEM41A,0.4304289768816932,0.9800995024875622,KLF1
RP11-573D15.8,0.21145062414851126,0.3582089552238806,KLF1
RPL39L,0.13431240903565572,0.9800995024875622,KLF1
RP11-132N15.2,0.2852646838573444,0.42786069651741293,KLF1
TMEM207,0.5042540873746761,0.845771144278607,KLF1
CCDC50,0.13596613206976044,0.44776119402985076,KLF1
FGF12-AS2,0.11327749655377972,0.4427860696517413,KLF1
GP5,0.38848009876464823,0.5323383084577115,KLF1
XXYLT1-AS1,0.5453934477374246,0.1691542288557214,KLF1
AC124944.3,0.41361930556465504,0.8557213930348259,KLF1
SMCO1,0.35826303539861837,0.7562189054726368,KLF1
AC128709.2,0.1778711423488738,0.3482587064676617,KLF1
ZNF718,0.17619526020940038,0.5970149253731343,KLF1
ZNF721,0.16697759879334154,0.3383084577114428,KLF1
SLC26A1,0.349248502666133,0.9104477611940298,KLF1
RP11-20I20.2,0.14684023593049378,0.5223880597014925,KLF1
CFAP99,0.15186651313240876,0.5124378109452736,KLF1
RP3-513G18.2,0.15188505152519366,0.27860696517412936,KLF1
OTOP1,0.21402642976277894,0.3383084577114428,KLF1
STK32B,0.3171612335485424,0.7810945273631841,KLF1
CRMP1,0.10574112283556639,0.845771144278607,KLF1
GRPEL1,0.12837726384950915,0.22388059701492538,KLF1
SH3TC1,0.14185171767020038,0.9651741293532339,KLF1
RP11-774O3.2,0.16108804748051556,0.5771144278606966,KLF1
RP11-446J8.1,0.11663295950167785,0.7562189054726368,KLF1
AC006160.5,0.14516735145578874,0.681592039800995,KLF1
FAM184B,0.3297234900943917,0.15422885572139303,KLF1
LINC01258,0.1401217996236792,0.44776119402985076,KLF1
RP11-617D20.2,0.1603544765826311,0.24875621890547264,KLF1
UGDH-AS1,0.18211416716653314,0.8109452736318408,KLF1
PHOX2B,0.1677975952070297,0.6119402985074627,KLF1
RP11-663P9.1,0.11761554768524668,0.8557213930348259,KLF1
RP11-535C7.1,0.25092440798981336,0.1791044776119403,KLF1
LINC01618,0.28108250176394306,0.8606965174129353,KLF1
RP11-571I18.5,0.1854235154956299,0.31840796019900497,KLF1
RP11-545H22.1,0.12166620015712709,0.029850746268656716,KLF1
RP11-300M6.1,0.11075138424012358,0.736318407960199,KLF1
TMPRSS11D,0.19888367940302606,0.8557213930348259,KLF1
CSN2,0.13843382799822518,0.22885572139303484,KLF1
STATH,0.44305081776426786,0.9054726368159204,KLF1
CSN3,0.11495522476555121,0.472636815920398,KLF1
RUFY3,0.0990028986136189,0.945273631840796,KLF1
MOB1B,0.12420550987331766,0.6417910447761194,KLF1
RP11-692D12.1,0.12333254449758005,0.03482587064676617,KLF1
RASSF6,0.17116168901001363,0.5920398009950248,KLF1
CXCL2,0.18206778047011932,0.7711442786069652,KLF1
RCHY1,0.15187809989307277,0.0945273631840796,KLF1
AC112719.2,0.14266811581725936,0.014925373134328358,KLF1
CCNI,0.13177289297569694,0.8805970149253731,KLF1
WDFY3-AS1,0.10260252209756718,0.6318407960199005,KLF1
TIGD2,0.1904848457514039,0.2835820895522388,KLF1
RP11-562F9.2,0.19635120571135625,0.03482587064676617,KLF1
RP11-703C10.1,0.10242399920421735,0.21890547263681592,KLF1
PDHA2,0.13341061155002454,0.29850746268656714,KLF1
RP11-145G20.1,0.2693170011544933,0.7562189054726368,KLF1
RP11-571L19.7,0.37334498255252646,0.8557213930348259,KLF1
RP11-710F7.2,0.23580044049711218,0.845771144278607,KLF1
RPL34,0.11829582593237313,0.7164179104477612,KLF1
AC004051.2,0.11998844745227742,0.5373134328358209,KLF1
AC004067.5,0.1275466547541634,0.3283582089552239,KLF1
ENPEP,0.09816395150761056,0.6915422885572139,KLF1
RP11-255I10.2,0.12334395836503288,0.14427860696517414,KLF1
RP11-269F21.3,0.3298568861239419,0.029850746268656716,KLF1
RP11-73K9.3,0.4614841416551932,0.5124378109452736,KLF1
ARSJ,0.13256906278620562,0.03980099502487562,KLF1
NDST3,0.3062865403915185,0.945273631840796,KLF1
PDE5A,0.32468645609061564,0.27860696517412936,KLF1
BBS7,0.09398045930152123,0.6019900497512438,KLF1
TRPC3,0.18543869920966635,0.900497512437811,KLF1
RP11-519M16.1,0.12506394038192378,0.8407960199004975,KLF1
RP11-62N21.1,0.19728105652156838,0.44776119402985076,KLF1
LINC01256,0.48996644500719555,0.3880597014925373,KLF1
RP11-793B23.1,0.38761213975841113,0.3034825870646766,KLF1
RP11-173E2.2,0.4488607973945403,0.07960199004975124,KLF1
SETD7,0.13257171753899766,0.06965174129353234,KLF1
FREM3,0.10069477584655014,0.9303482587064676,KLF1
RP11-673E1.4,0.3750501516963122,0.417910447761194,KLF1
ZNF827,0.23827699209327652,0.472636815920398,KLF1
SLC10A7,0.1661726180493046,0.527363184079602,KLF1
RP11-171N4.4,0.1912887073191807,0.9502487562189055,KLF1
LINC01207,0.11175104568096177,0.6567164179104478,KLF1
APELA,0.09907041796221902,0.19402985074626866,KLF1
CPE,0.08814455773319232,0.7860696517412935,KLF1
RP11-217C7.1,0.09398045930152123,0.9552238805970149,KLF1
CBR4,0.3381089689328751,0.5472636815920398,KLF1
RP11-475B2.1,0.10488896431788874,0.7960199004975125,KLF1
RP11-313E19.2,0.4077577328072736,0.14925373134328357,KLF1
LINC01099,0.21479134577704548,0.6069651741293532,KLF1
CLDN22,0.12587179014055028,0.7960199004975125,KLF1
LINC01093,0.23912771814014447,0.7263681592039801,KLF1
RP11-217E13.1,0.37420277072305,0.16417910447761194,KLF1
CCDC127,0.19466085799228017,0.8656716417910447,KLF1
CTD-2083E4.6,0.30203422648158257,0.945273631840796,KLF1
SLC6A3,0.42704283839992174,0.12437810945273632,KLF1
CTD-2194D22.2,0.44803675970780504,0.29850746268656714,KLF1
C5orf38,0.29112760643460395,0.6965174129353234,KLF1
NSUN2,0.3641326613908471,0.7562189054726368,KLF1
RP11-404K5.4,0.13423902000018276,0.9601990049751243,KLF1
RP11-480D4.2,0.16955857513179456,0.7114427860696517,KLF1
RP11-315A16.1,0.14852271357028096,0.06965174129353234,KLF1
CTD-2199O4.1,0.4295605708578615,0.5024875621890548,KLF1
RP11-1C1.4,0.5436761858874934,0.12935323383084577,KLF1
CTNND2,0.1225194421135759,0.835820895522388,KLF1
FAM105A,0.10741533342377,0.9751243781094527,KLF1
FBXL7,0.13089393272714117,0.9203980099502488,KLF1
MARCH11,0.314618795596129,0.6119402985074627,KLF1
RP11-360I2.1,0.7240438919433368,0.07462686567164178,KLF1
CDH12,0.5654758065794918,0.25870646766169153,KLF1
RP11-5N11.4,0.3288845262199917,0.9203980099502488,KLF1
RP11-5N11.6,0.17957450340101022,0.8955223880597015,KLF1
CTD-2066L21.3,0.17538041295118956,0.9950248756218906,KLF1
CTD-2203K17.1,0.23160185945318273,0.8308457711442786,KLF1
RAI14,0.20807994869773383,0.21890547263681592,KLF1
PRLR,0.40690840671106054,0.0945273631840796,KLF1
DAB2,0.366672517596816,0.1791044776119403,KLF1
AC025171.1,0.4413061466695536,0.7661691542288557,KLF1
NNT-AS1,0.3448217892322521,0.9154228855721394,KLF1
RP11-503D12.1,0.12923793982397178,0.5024875621890548,KLF1
RP11-53O19.3,0.5042373364167142,0.7114427860696517,KLF1
PELO,0.34063519256451014,0.9104477611940298,KLF1
CTD-2081C10.1,0.12176740193341523,0.25870646766169153,KLF1
PLPP1,0.14431632201276054,0.44776119402985076,KLF1
FLJ31104,0.15777238806063196,0.3781094527363184,KLF1
AC008937.3,0.11916434122039103,0.6716417910447762,KLF1
CTD-2023N9.3,0.08306724548713042,0.8756218905472637,KLF1
RP11-478P10.1,0.13094769676979576,0.9502487562189055,KLF1
RP11-231G3.1,0.09902777951911554,0.6119402985074627,KLF1
CTC-534A2.2,0.23498859365180172,0.9850746268656716,KLF1
CENPH,0.10907030034343372,0.582089552238806,KLF1
AK6,0.1418765260296951,0.4129353233830846,KLF1
SMN2,0.14179215989800642,0.5970149253731343,KLF1
RP11-136K7.3,0.11754371042236159,0.736318407960199,KLF1
RP11-232L2.2,0.0840193125542421,0.8109452736318408,KLF1
FOXD1-AS1,0.3884511074420198,0.43781094527363185,KLF1
UTP15,0.15605432349853943,0.9203980099502488,KLF1
S100Z,0.09487867298922228,0.9502487562189055,KLF1
ZBED3,0.22233536636916484,0.7114427860696517,KLF1
WDR41,0.4228554744043202,0.7064676616915423,KLF1
DMGDH,0.16025568138097776,0.14427860696517414,KLF1
ZCCHC9,0.07219107570610081,0.9353233830845771,KLF1
ATG10-AS1,0.4178124741536327,0.6716417910447762,KLF1
ATP6AP1L,0.5151437925518778,0.39800995024875624,KLF1
CCNH,0.38090039984454094,0.01990049751243781,KLF1
CTC-498M16.2,0.20639528310747646,0.27860696517412936,KLF1
MEF2C-AS1,0.3121052641027809,0.8059701492537313,KLF1
CTD-2091N23.1,0.39851872286551904,0.14427860696517414,KLF1
NR2F1-AS1,0.10743171445468898,0.9253731343283582,KLF1
FAM81B,0.10167216467417223,0.6268656716417911,KLF1
TTC37,0.11159662151101438,0.8109452736318408,KLF1
CTD-2154I11.2,0.49164224018501446,0.43781094527363185,KLF1
CTD-2260A17.3,0.25089495207611284,0.208955223880597,KLF1
CTD-2215E18.2,0.3130341827066479,0.9651741293532339,KLF1
CTC-503K11.2,0.4027179339174153,0.4527363184079602,KLF1
CTC-339F2.2,0.3330793462778435,0.4577114427860697,KLF1
HSD17B4,0.25675041547048305,0.835820895522388,KLF1
PRR16,0.1318529932158923,0.8308457711442786,KLF1
RP11-284A20.1,0.1736784724813865,0.4626865671641791,KLF1
AC034228.3,0.13677906377245605,0.3681592039800995,KLF1
IRF1,0.15104624136971329,0.43283582089552236,KLF1
AC005355.2,0.1141995990671297,0.8507462686567164,KLF1
CTC-203F4.2,0.06295127137056504,0.9701492537313433,KLF1
SPOCK1,0.17285583327326,0.417910447761194,KLF1
RP11-381K20.4,0.3884556374788064,0.5572139303482587,KLF1
TMEM173,0.18218372506600697,0.6666666666666666,KLF1
PCDHA3,0.12081858449110178,0.7064676616915423,KLF1
AC005609.18,0.2165618514924723,0.6218905472636815,KLF1
PCDHAC1,0.37016500677151337,0.8009950248756219,KLF1
PCDHB2,0.15524937827195262,0.472636815920398,KLF1
AC005754.7,0.3876085078467538,0.5771144278606966,KLF1
PCDHB11,0.11997964774213744,1.0,KLF1
TAF7,0.2139524196913741,0.27860696517412936,KLF1
AC005618.8,0.35237254289026204,0.7661691542288557,KLF1
PCDHGB6,0.14179960598754277,0.004975124378109453,KLF1
PCDHGC4,0.14193852795814824,0.39303482587064675,KLF1
NDFIP1,0.10742188613589641,0.1691542288557214,KLF1
AC005592.3,0.4010382603563055,0.9651741293532339,KLF1
