target_gene	n_target_cells	n_target_batches	target_gene_measured	excluded_current_target	eligible	selection_stratum	selection_order_sha256	selected	n_control_cells	n_control_batches	allowed_claim_role
EIF4A3	7	7	True	False	False	ineligible	d4dfc4cd61ae6f3ba7541cb6c07cebf43a27f28e445712bfee7ddc7e1571b494	False	10691	48	cross_target_generality_only_not_same_target_replication
EIF4B	41	27	True	False	False	ineligible	64b907d3bdb975eeee8e3c823869d913807a5921e6d69c36f3c0839ad4e794ee	False	10691	48	cross_target_generality_only_not_same_target_replication
EIF4E	357	48	True	False	True	Q4	c387d291ef735490ff580247f45502e8ee67d1d8f47182e08901ac23d64f2379	False	10691	48	cross_target_generality_only_not_same_target_replication
EIF4G1	372	48	True	False	True	Q4	5941636a658264bd9dea7e0972d2263edb83c56a9a20bc3e5f6b1d20f9e6afed	False	10691	48	cross_target_generality_only_not_same_target_replication
EIF4G2	342	48	True	False	True	Q4	e05a3ef6150b472a9089e440b3a5c75bfcc1af2203348e1bc94a5c186ca9f049	False	10691	48	cross_target_generality_only_not_same_target_replication
EIF5	175	47	True	False	True	Q3	0b38c0f7f91eaeffb6d896bd8b8110eea86a01d6537761c8b4b764ca980234c9	False	10691	48	cross_target_generality_only_not_same_target_replication
EIF5A	140	44	True	False	True	Q2	7deaded6bafd293bc49a1077e5d25cd91cb5ec4aee76c8a3f7f4d57bc36a4929	False	10691	48	cross_target_generality_only_not_same_target_replication
EIF6	129	45	True	False	True	Q2	e9342197d52feb5a19924ef61cc28e5e61c774ea46cba770e86f417a54cb3997	False	10691	48	cross_target_generality_only_not_same_target_replication
ELAC2	85	44	True	False	False	ineligible	cb26f84068a3c9d109563db662c03bbb5a429755b51b2928a7eabd61e16b4a7e	False	10691	48	cross_target_generality_only_not_same_target_replication
ELL	83	35	True	False	False	ineligible	258f30e1e45ce4c751d8083c5094322a40f64b26fd7795bfc0a95f1964fed3c6	False	10691	48	cross_target_generality_only_not_same_target_replication
ELOVL1	176	46	True	False	True	Q3	3f9656e2df958456b55ebc11dd018beafb8d29d53ba1902d269483b5a2ab1f90	False	10691	48	cross_target_generality_only_not_same_target_replication
ELP2	189	46	True	False	True	Q3	fbd4104a93c2b716b7456f07e30fdd115492bf796ccaa87aaf78aa1715f6291d	False	10691	48	cross_target_generality_only_not_same_target_replication
ELP3	119	43	True	False	True	Q1	7536cee477393715135481de925a45f1d625b2cab87fe8b2bc1775bc0f414d37	False	10691	48	cross_target_generality_only_not_same_target_replication
ELP5	177	47	True	False	True	Q3	bb64accac7d52af37c699afcae88a7b12b6a3be9116a968a5d08b3a4c72b6b8c	False	10691	48	cross_target_generality_only_not_same_target_replication
ELP6	83	43	True	False	False	ineligible	dc5572304ac52695cbe93e11fe3817131257213d5fcec4fe22fb2e7955271e02	False	10691	48	cross_target_generality_only_not_same_target_replication
EMC1	83	40	True	False	False	ineligible	b1014eb4f5b16549b929ed0e326e55be25e16761bfde542eaae82df883e7265c	False	10691	48	cross_target_generality_only_not_same_target_replication
EMC3	195	47	True	False	True	Q3	7bcd51914b9753c6591c3be7e4ee285f0873742f8089706e9023c298b4cf0ae1	False	10691	48	cross_target_generality_only_not_same_target_replication
EMC4	55	35	True	False	False	ineligible	13eb017e6ac5f049b20aafadba353cd141f809c9df1db3d5cbadfe42bb3c13fa	False	10691	48	cross_target_generality_only_not_same_target_replication
EMC7	193	47	True	False	True	Q3	ca27e85155a234c9fadc8b64e1f7319d16cec4f4750401c5ab1db911874aa7fe	False	10691	48	cross_target_generality_only_not_same_target_replication
ENO1	70	40	True	False	False	ineligible	bb41525f675caedcebdb2751d763f223fabe8b7528d9a5ae883b2566cb8b367e	False	10691	48	cross_target_generality_only_not_same_target_replication
EP400	82	39	True	False	False	ineligible	b394ed693b48b07e1654f91fcc5dca9f5587e0641630fe62ed71ef28d413af9f	False	10691	48	cross_target_generality_only_not_same_target_replication
EPRS	79	35	True	False	False	ineligible	bfe6a3d3d46f1a3016ab6adc04dd137e93668a921754571c21a2ff23cf83993b	False	10691	48	cross_target_generality_only_not_same_target_replication
ERAL1	116	45	True	False	True	Q1	5510ebfb4adb99e792751f1ec7891f4976a7a7a9bbb7eadf0cb6bc46e79f106b	False	10691	48	cross_target_generality_only_not_same_target_replication
ERCC2	117	41	True	False	True	Q1	21ed1786f596a4c642a6395d5389c061ffea67140db339984f40beadf153b929	False	10691	48	cross_target_generality_only_not_same_target_replication
ERCC3	163	47	True	False	True	Q2	bb503be663cb904e49a88d2e4354e4ae4b27e609404031acacfbe843b679aaf2	False	10691	48	cross_target_generality_only_not_same_target_replication
ERH	86	39	True	False	False	ineligible	e124848d1169f6c4742711bdd9e1beab92ba13811471222d544354fb77f26d79	False	10691	48	cross_target_generality_only_not_same_target_replication
ERVW-1	175	45	False	False	False	ineligible	e07a2a313c8cf1252676b2652b3063b315ea0655d17bec95074617bb7114ed81	False	10691	48	cross_target_generality_only_not_same_target_replication
ESF1	149	45	True	False	True	Q2	3b17588e41957320a5d3c418d430ddf8fbfc810f22a679928039de26b553c304	False	10691	48	cross_target_generality_only_not_same_target_replication
ESPL1	120	44	True	False	True	Q1	adc5a92acf6a7d0fb0f05256adafe2307321701b86283be257383a198c3e4d1b	False	10691	48	cross_target_generality_only_not_same_target_replication
ESPN	421	48	False	False	False	ineligible	79bf226ed0a7328cad0f70dda02a11b9a11d90333b2c3173fcde2d61f404583c	False	10691	48	cross_target_generality_only_not_same_target_replication
ETF1	52	32	True	False	False	ineligible	a9689d3d80b863f9085d2c4a64568697faeaa3263367b467d51db45a9e07775c	False	10691	48	cross_target_generality_only_not_same_target_replication
EWSR1	48	33	True	False	False	ineligible	7fb6e89e91d4bf8467400c42495e40451b2231bec2dab15a0cf52167420f0cc5	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOC1	182	44	True	False	True	Q3	1aa3deb35ac020c104ebd38ab222608246c7b1eb64bc5fcf3abb692239791836	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOC2	88	41	True	False	False	ineligible	a183bae6d797acd4d23254d4eb01f702c51afbe44002072ee6c757175149bef0	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOC3	247	46	True	False	True	Q4	5ff3283b5089825b7880e01c5d43e64711ae970dd6823fe86d06fab8fcc5aecf	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOC4	108	42	True	False	True	Q1	1410fd2edf8ca73d368a6bb7925dba744934f12640a33087d52a29d92ef388d8	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOC5	110	45	True	False	True	Q1	f4456eabcebfab8e2e630650c357fbafd9f06ca20c316934c38c8da2c4569ef1	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOC7	32	22	True	False	False	ineligible	99196a4cdcd1370a57913e412fd301952938f9b83dabd44886bc9d29bd2f5ab5	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOC8	18	14	True	False	False	ineligible	ee9aecbbaf69dc56c4c5cbeb2a4c8048328f0e8b689a4668a90415b3f78eaa90	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC1	77	39	True	False	False	ineligible	b8219e7fa5e94546e499e356c16770bd0c9ae73ef9098690f2283d2bdff7f40a	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC10	92	42	True	False	False	ineligible	b278d6508d66df1f5be6ef2ca021c2584698feaf477271ab4e364cf07cad547c	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC2	226	48	True	False	True	Q3	737fef52c38e400d7024f3d449f78c4df7acaca548db07235777331b28ee55ce	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC3	53	33	True	False	False	ineligible	a56ff8e5f335e5c892663d3cd9e8a0baf3284b4b92e2cb96a5eacad817cf0626	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC4	102	45	True	False	True	Q1	21ab653539d45e7b3f29d77177befbc532005d4f6b5246f99ab7387f8e6d3eff	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC5	41	25	True	False	False	ineligible	239a4020e5d66de79de096fd47788cc6839a7a227cc564e4e26004f474f9d9b4	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC6	75	38	True	False	False	ineligible	2445b5f6fa1d91177004c54cbeb79925646e7462a3a277e28697b09bc37bf8c5	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC7	113	47	True	False	True	Q1	9fabd21cec89518b9f86f5874c249bc3c1ab28ea8d294b49d51a0efe64667b6a	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC8	126	44	True	False	True	Q1	9b3b4417d6d123a394befeb0a54c8d4d9a46692eb9ee2f12a43bf16c44cd8292	False	10691	48	cross_target_generality_only_not_same_target_replication
EXOSC9	40	29	True	False	False	ineligible	faec96da196130e2791ffa5c50bf499697cb7b98ae5b6c37fbe7e5f4259f8606	False	10691	48	cross_target_generality_only_not_same_target_replication
F8A1	28	21	False	False	False	ineligible	2d75b5dd5766ba117f900aff6a1659885a68262847e5fe7337c795ded2beba38	False	10691	48	cross_target_generality_only_not_same_target_replication
FAF2	165	47	True	False	True	Q3	2a77a60a0abbb52f586c7d5667fa08212ac4ee175b84893784dbc5d034f96a5c	False	10691	48	cross_target_generality_only_not_same_target_replication
FAM133B	25	21	True	False	False	ineligible	f36ef125c954e80f5ca981fc04ce00f607a6765f1859b03354dadabcf1551380	False	10691	48	cross_target_generality_only_not_same_target_replication
FAM136A	50	31	True	False	False	ineligible	5116f4bbfb90f42a6392d6d59f5b7452dbef877dd87e9993cd2f5bcae47e1980	False	10691	48	cross_target_generality_only_not_same_target_replication
FAM207A	103	40	True	False	True	Q1	dc46b43d3a1a8601260b19fb3793aae104ccabcc24111908cd24770a86ed4b10	False	10691	48	cross_target_generality_only_not_same_target_replication
FAM229A	137	46	False	False	False	ineligible	c18e4a3768cfc0a034ef1374023306194cb968fd8cec2b330300b16190af0217	False	10691	48	cross_target_generality_only_not_same_target_replication
FAM32A	396	48	True	False	True	Q4	0c7d44ec8de8ab1ee48c053462d18b0034a5844da6da6ca31f61556e998ed62c	False	10691	48	cross_target_generality_only_not_same_target_replication
FAM50A	38	21	True	False	False	ineligible	4373f6ebbad02a6836627744182a55c10863741861311f77266f8281045563a7	False	10691	48	cross_target_generality_only_not_same_target_replication
FAM72D	120	45	False	False	False	ineligible	27be4f19db24a9ec41a5ef3fac545391339839c0a7f79af64aef8d2d453062b6	False	10691	48	cross_target_generality_only_not_same_target_replication
FARS2	40	26	True	False	False	ineligible	102c99205889a8320c66bcde3dbfbe9bc5c189fd28c602cbcc2878351072ee7a	False	10691	48	cross_target_generality_only_not_same_target_replication
FARSA	138	46	True	False	True	Q2	970d9b4b88ff40e18425bc6aecdf11bdf79ae1d94366cfbb3564878724dffa1b	False	10691	48	cross_target_generality_only_not_same_target_replication
FARSB	97	43	True	False	False	ineligible	146deca395163b236e5414b0bb7b1931a45471dd02ba64fa0676a9388a55cb15	False	10691	48	cross_target_generality_only_not_same_target_replication
FASTKD5	187	48	True	False	True	Q3	2d250420b9fec1e0f1a885b84ff1695f23ad3f14ec4982fadb1130c6226337e9	False	10691	48	cross_target_generality_only_not_same_target_replication
FAU	48	30	True	False	False	ineligible	fe21c84138f559f464ff97bc5d2c4fc5ef142ddae4061e54aab4fd827dfe680d	False	10691	48	cross_target_generality_only_not_same_target_replication
FBL	132	45	True	False	True	Q2	f5809f7d2e9037f2ac8524914edf23a09fe6d555ce20d1a1df79707ad2c4b4f8	False	10691	48	cross_target_generality_only_not_same_target_replication
FBLIM1	133	44	False	False	False	ineligible	4be4a96ad6556e3e8d29c660088e33536e70ffdfc4125bbe63cc83a97cdc08ae	False	10691	48	cross_target_generality_only_not_same_target_replication
FBXO5	326	48	True	False	True	Q4	868d45480d16c0902cee1e86263d6637d54bab1b7ea306c807fb06b8e33cd646	False	10691	48	cross_target_generality_only_not_same_target_replication
FCF1	231	48	True	False	True	Q4	b61033d504a8bcec4aff4ae8b7ee4d3cca0f630fadd8eee1a21fe81904cc5b82	False	10691	48	cross_target_generality_only_not_same_target_replication
FDPS	10	10	True	False	False	ineligible	9091d6482bd499c22d26d07132ca5548dde8c6710330e1f82066054fa63dd504	False	10691	48	cross_target_generality_only_not_same_target_replication
FDXR	140	45	True	False	True	Q2	1e91bf09fd9758a1cab46f629726d643c6f887975f4fc765fa3c1f703fa0015c	False	10691	48	cross_target_generality_only_not_same_target_replication
FEN1	141	44	True	False	True	Q2	832017458fe5ff00e0559076c6482c080a932deafb7e0f07f652c99ef8ceef68	False	10691	48	cross_target_generality_only_not_same_target_replication
FGFR1OP	119	44	True	False	True	Q1	bd1e55b80444a1a0ab3152d9fc35afec4934255e7de76f2534919f93eb7dce8e	False	10691	48	cross_target_generality_only_not_same_target_replication
FIP1L1	21	17	True	False	False	ineligible	6ebdc35fdbaa11a40d543ad6e5f872c0cd59045a1069e8d923a8c9afc29fd5c5	False	10691	48	cross_target_generality_only_not_same_target_replication
FNBP4	160	44	True	False	True	Q2	8f09340056d8b673edbc925d7944de8de36229883977e11171268470f1eae2af	False	10691	48	cross_target_generality_only_not_same_target_replication
FNTA	80	41	True	False	False	ineligible	7ed107cb93e528e00d0231c18524cb98f36023ab6285a4251b0efab95abba37e	False	10691	48	cross_target_generality_only_not_same_target_replication
FNTB	102	47	False	False	False	ineligible	c74cd8d4b727881d0bbcdc102e2b7579f0102c1bf8f6e216f8a161920fc258ec	False	10691	48	cross_target_generality_only_not_same_target_replication
FOLR3	304	48	False	False	False	ineligible	2ece466fed535197e33a61083b5a3e1ae2f1345761ba761270b1fa9e110db5cc	False	10691	48	cross_target_generality_only_not_same_target_replication
FOXD4	94	42	False	False	False	ineligible	87f1fa70317672ef370c3c2add492a21ebd1de500cc065df8b5295811ce15773	False	10691	48	cross_target_generality_only_not_same_target_replication
FOXL2	164	45	True	False	True	Q2	bca91f558d909674e3c3e2e3b65c947787b78ed0ca38a90af1635803e4993b0a	False	10691	48	cross_target_generality_only_not_same_target_replication
FRG2	51	31	False	False	False	ineligible	f4fa898e210b6683d7a62949b5f4384aac5adc9f22a129f9e9c7a3f509765913	False	10691	48	cross_target_generality_only_not_same_target_replication
FTSJ3	207	48	True	False	True	Q3	e1c001b5b7c28c20afa52441546121ed16e1c6e2aa75ca5f1f6e6054f3fc6d30	False	10691	48	cross_target_generality_only_not_same_target_replication
FXN	174	45	True	False	True	Q3	dc9ad96c11343d124d65fe7e90b97c41432578eb2abd0412a0d29c8259e34786	False	10691	48	cross_target_generality_only_not_same_target_replication
GAB2	674	48	True	False	True	Q4	1e319ac825097236500bb1dec1151229638cff5107fc33b1f67d53a1d6bc4578	False	10691	48	cross_target_generality_only_not_same_target_replication
GABPA	110	44	True	False	True	Q1	c73d5cbe32b5307e28004f2d54c0a8df256f35e8c4db158490426246d2373fba	False	10691	48	cross_target_generality_only_not_same_target_replication
GAK	167	48	True	False	True	Q3	6ad33f702f9578effa76a86981ccc6807e2a4207b0fb748082f18db6a59ff593	False	10691	48	cross_target_generality_only_not_same_target_replication
GAPDH	183	46	True	False	True	Q3	bbe908f3dfb737468d5304daf6eb885689dc368d74f9e7e4d449bac5ef6ae31a	False	10691	48	cross_target_generality_only_not_same_target_replication
GAR1	146	44	True	False	True	Q2	f464d3680633c79613b327be4f22745666bd3d24ef8c5f9cf3b7a6a8387a1738	False	10691	48	cross_target_generality_only_not_same_target_replication
GARS	256	48	True	False	True	Q4	2f1fecb8d1e6e2d8c2bf5c2ae4fe1c8c5149b0cafc7c8bc8762ed6a1cf7b0efb	False	10691	48	cross_target_generality_only_not_same_target_replication
GATA1	108	44	True	False	True	Q1	83644b28271cebd33dec776acbf67c7a2b91d5120cfbe7641c4aeaf0c422dcef	False	10691	48	cross_target_generality_only_not_same_target_replication
GBF1	161	46	True	False	True	Q2	71baca9409a498b714bb71cff49c05849821be7277515891ada5f57e119515e5	False	10691	48	cross_target_generality_only_not_same_target_replication
GCOM1	62	30	False	False	False	ineligible	7d17b3f28cea1309d5a9c9cd6e437b43a7819ea9d2156db04c6b66817020664b	False	10691	48	cross_target_generality_only_not_same_target_replication
GEMIN4	81	39	True	False	False	ineligible	e5fb4c0ead1eefb298ed258f3c850ae9051c85fdc531df41dfec99855d5bf0d9	False	10691	48	cross_target_generality_only_not_same_target_replication
GEMIN5	133	44	True	False	True	Q2	e2b06a1a6495535bb6b13fee0979d8311646715889fe3f29b65ef52c8475a876	False	10691	48	cross_target_generality_only_not_same_target_replication
GEMIN6	84	38	True	False	False	ineligible	2d52ef7c6fca7ab01854c001adb2e9f36ebc30f947ab4b7e4271c7d19ace4424	False	10691	48	cross_target_generality_only_not_same_target_replication
GEMIN7	136	44	True	False	True	Q2	eb480e6b345e7bd9c67a65faa52adab2ca1519f2008df6ce98aa88366f79ac96	False	10691	48	cross_target_generality_only_not_same_target_replication
GEMIN8	86	45	True	False	False	ineligible	b19db79f22ab2abfe845ca7518790bc2f4b67192148ed4447a39efea655b7700	False	10691	48	cross_target_generality_only_not_same_target_replication
GET1	73	37	True	False	False	ineligible	e984c4af1e3af9c49cd505b60c0e79e677e0bf5c351cf197bfe981543b8e3344	False	10691	48	cross_target_generality_only_not_same_target_replication
GET3	121	44	True	False	True	Q1	35dcee77df955ffa7963c37b2f47bd5f9a69ce3a1f729ee09c51d3319029dbe3	False	10691	48	cross_target_generality_only_not_same_target_replication
GFER	222	47	True	False	True	Q3	ba56c9ddde911d47512e648319022bae97b69f393c303187bcb34ef8b8fd32f2	False	10691	48	cross_target_generality_only_not_same_target_replication
GFM1	240	47	True	False	True	Q4	29e724c2e5f6f4c6be3a5a66ecb0f8cb8b073a3f1d0203f543112552365659c8	False	10691	48	cross_target_generality_only_not_same_target_replication
GGPS1	167	45	True	False	True	Q3	52b84f8da476853feed0063eeacfa5f6a42d77df4b654ca34eb442f5471da7da	False	10691	48	cross_target_generality_only_not_same_target_replication
GINS1	186	47	True	False	True	Q3	68e0bf4e4aacd230fe898f91ce20cd2373217e87133d5bdf26e333a6a6eef5b5	False	10691	48	cross_target_generality_only_not_same_target_replication
GINS2	148	45	True	False	True	Q2	16903682451a6a975c622964864446296bb6ab4a1bf0eddc1267c18a57b39181	False	10691	48	cross_target_generality_only_not_same_target_replication
GINS3	100	42	True	False	True	Q1	e90a19ec255f80289d38911a660474e190291c4d3e73f336c273fda4a1ef3a5f	False	10691	48	cross_target_generality_only_not_same_target_replication
GINS4	60	34	True	False	False	ineligible	9c3da68b9c48fa1e6c32852b2d70034dadec0802fb59fd8539cd729efaba9792	False	10691	48	cross_target_generality_only_not_same_target_replication
GIT2	107	44	True	False	True	Q1	8be9f3efb2c181c46dce16e584663cd8c9c9c28844ee79085821588fc83b3e9f	False	10691	48	cross_target_generality_only_not_same_target_replication
